,ts_code,name,count,exchange,list_date,type
0,864006.TI,固态电池,3.0,A,,N
1,864007.TI,太阳能,16.0,A,,N
2,864008.TI,激光雷达,3.0,A,,N
3,864009.TI,CAR-T,12.0,A,,N
4,864010.TI,NFT,18.0,A,,N
5,864011.TI,社交概念,8.0,A,,N
6,864012.TI,氢能源,3.0,A,,N
7,864013.TI,WSB概念,14.0,A,,N
8,864014.TI,基因编辑,5.0,A,,N
9,864015.TI,邮轮,4.0,A,,N
10,864016.TI,OLED,4.0,A,,N
11,864017.TI,太空旅行,13.0,A,,N
12,864018.TI,AR&元宇宙,10.0,A,,N
13,864019.TI,老年痴呆,4.0,A,,N
14,864020.TI,大麻,20.0,A,,N
15,864021.TI,充电桩,4.0,A,,N
16,864022.TI,5G,19.0,A,,N
17,864023.TI,远程办公,4.0,A,,N
18,864024.TI,3D打印,9.0,A,,N
19,864025.TI,无人机,3.0,A,,N
20,864026.TI,SaaS,34.0,A,,N
21,864027.TI,新冠概念,27.0,A,,N
22,864028.TI,新能源车,20.0,A,,N
23,864029.TI,川普概念股,3.0,A,,N
24,865001.TI,水利,7.0,US,20180108,N
25,865002.TI,无人驾驶,7.0,US,20180108,N
26,865003.TI,铝业,5.0,US,20180108,N
27,865004.TI,苹果概念股,26.0,US,20180108,N
28,865005.TI,风电,5.0,US,20180108,N
29,865006.TI,电信运营,8.0,US,20180108,N
30,865007.TI,锂电池,7.0,US,20180108,N
31,865008.TI,特斯拉概念,5.0,US,20180108,N
32,865009.TI,现代服务业,35.0,US,20180108,N
33,865010.TI,基因测序,6.0,US,20180108,N
34,865011.TI,油气开采,13.0,US,20180108,N
35,865012.TI,汽车制造,18.0,US,20180108,N
36,865013.TI,区块链,32.0,US,20180108,N
37,865014.TI,奢侈品,4.0,US,20180108,N
38,865015.TI,搜索引擎,5.0,US,20180108,N
39,865016.TI,农业现代化,7.0,US,20180108,N
40,865017.TI,量子通信,5.0,US,20180108,N
41,865018.TI,博彩,19.0,US,20180108,N
42,865019.TI,智能家居,10.0,US,20180108,N
43,865020.TI,酒业,5.0,US,20180108,N
44,865021.TI,干细胞,4.0,US,20180108,N
45,865022.TI,核电,7.0,US,20180108,N
46,865023.TI,乳业,4.0,US,20180108,N
47,865024.TI,生物质能,6.0,US,20180108,N
48,865025.TI,固废处理,5.0,US,20180108,N
49,865026.TI,抗癌医药,19.0,US,20180108,N
50,865027.TI,特朗普税改,10.0,US,20180108,N
51,865028.TI,巴菲特持股,40.0,US,20180108,N
52,865029.TI,在线旅游,5.0,US,20180108,N
53,865030.TI,黄金,48.0,US,20180108,N
54,865031.TI,页岩油,12.0,US,20180108,N
55,865032.TI,天然气,23.0,US,20180108,N
56,865033.TI,CAR-T,5.0,US,20180108,N
57,865034.TI,电子竞技,7.0,US,20180108,N
58,865035.TI,虚拟现实,6.0,US,20180108,N
59,865036.TI,医疗保险,7.0,US,20180108,N
60,865037.TI,纳米,13.0,US,20180108,N
61,865038.TI,光纤,10.0,US,20180108,N
62,865039.TI,互联网金融,8.0,US,20180108,N
63,865040.TI,智慧城市,10.0,US,20180108,N
64,865041.TI,大消费,7.0,US,20180108,N
65,865042.TI,OLED,4.0,US,20180108,N
66,865044.TI,航空租赁,6.0,US,20180108,N
67,865045.TI,3D打印,5.0,US,20180108,N
68,865046.TI,餐饮连锁,10.0,US,20180108,N
69,865047.TI,固态硬盘,5.0,US,20180108,N
70,865048.TI,数字音乐,7.0,US,20180108,N
71,865049.TI,AR概念股,6.0,US,20180108,N
72,865050.TI,物联网,7.0,US,20180108,N
73,865051.TI,网络安全,6.0,US,20180108,N
74,865052.TI,财产管理,38.0,US,20180108,N
75,865053.TI,半导体,30.0,US,20180108,N
76,865054.TI,新能源汽车,15.0,US,20180108,N
77,865055.TI,互联网+,10.0,US,20180108,N
78,865056.TI,大数据,11.0,US,20180108,N
79,865057.TI,太阳能,12.0,US,20180108,N
80,865058.TI,油气装备,17.0,US,20180108,N
81,865059.TI,信用支付,6.0,US,20180108,N
82,865060.TI,智能穿戴,3.0,US,20180108,N
83,865061.TI,生物疫苗,6.0,US,20180108,N
84,865062.TI,军工,23.0,US,20180108,N
85,865063.TI,5G,21.0,US,20180108,N
86,865064.TI,人工智能,23.0,US,20180108,N
87,865065.TI,人脸识别,5.0,US,20180108,N
88,865066.TI,体育,14.0,US,20180108,N
89,865067.TI,内地房地产,5.0,US,20180108,N
90,865068.TI,国企改革,3.0,US,20180108,N
91,865069.TI,工程建设,2.0,US,20180108,N
92,865070.TI,枪械制造,3.0,US,20180108,N
93,865071.TI,流媒体,6.0,US,20180108,N
94,865072.TI,特朗普概念,20.0,US,20180108,N
95,865073.TI,科技股,19.0,US,,N
96,865074.TI,文化传媒,11.0,US,20180108,N
97,865075.TI,网络视频,5.0,US,20180108,N
98,865076.TI,医疗器械,12.0,US,20180108,N
99,865077.TI,生物医药,39.0,US,20180108,N
100,865078.TI,云计算,9.0,US,20180108,N
101,865079.TI,移动支付,5.0,US,20180108,N
102,865080.TI,明星股,328.0,US,20180108,N
103,865081.TI,O2O,7.0,US,20180108,N
104,865082.TI,集成电路,7.0,US,20180108,N
105,865083.TI,网络游戏,9.0,US,20180108,N
106,865084.TI,移动互联网,14.0,US,20180108,N
107,865085.TI,BIT概念,8.0,US,20180108,N
108,865086.TI,指纹技术,4.0,US,20180108,N
109,865087.TI,新能源,3.0,US,20180108,N
110,865088.TI,传感器,7.0,US,20180108,N
111,865089.TI,无线充电,5.0,US,20180108,N
112,865090.TI,光伏概念,16.0,US,20180108,N
113,865091.TI,大麻概念股,6.0,US,20180108,N
114,865092.TI,稀有金属,5.0,US,20180108,N
115,865093.TI,节能环保,8.0,US,20180108,N
116,865094.TI,在线教育,8.0,US,20180108,N
117,865095.TI,新材料,5.0,US,20180108,N
118,865096.TI,物流,22.0,US,20180108,N
119,865097.TI,品牌服饰,9.0,US,20180108,N
120,865098.TI,健康产业,23.0,US,20180108,N
121,865099.TI,酒店,5.0,US,20180108,N
122,865100.TI,P2P,2.0,US,20180108,N
123,865103.TI,婴幼儿产品,5.0,US,20180108,N
124,865105.TI,工业4.0,5.0,US,20180108,N
125,865106.TI,电子商务,24.0,US,20180108,N
126,865107.TI,航空,10.0,US,20180108,N
127,865108.TI,软件外包,11.0,US,20180108,N
128,865109.TI,安防,5.0,US,20180108,N
129,865111.TI,CDR概念,5.0,US,,N
130,865112.TI,贸易战受益股,6.0,US,,N
131,865113.TI,贸易战受损股,9.0,US,,N
132,865114.TI,新零售,8.0,US,,N
133,865115.TI,芯片概念,11.0,US,,N
134,865116.TI,MCU,4.0,US,,N
135,865118.TI,直播概念股,9.0,US,,N
136,865119.TI,盖茨持股,4.0,US,,N
137,865123.TI,平台经济,7.0,US,20201112,N
138,865124.TI,WSB概念,27.0,US,20210201,N
139,875001.TI,医疗器械,15.0,HK,20180108,N
140,875003.TI,智能物流,5.0,HK,20180108,N
141,875004.TI,智能医疗,6.0,HK,20180108,N
142,875007.TI,建材水泥股,6.0,HK,20180108,N
143,875008.TI,腾讯概念,21.0,HK,20180108,N
144,875009.TI,光大系,6.0,HK,20180108,N
145,875010.TI,外国公司,12.0,HK,20180108,N
146,875013.TI,高校,8.0,HK,20180108,N
147,875015.TI,中信系,6.0,HK,20180108,N
148,875016.TI,核电核能,8.0,HK,20180108,N
149,875017.TI,新能源汽车,23.0,HK,20180108,N
150,875018.TI,移动支付,13.0,HK,20180108,N
151,875019.TI,民营医院,7.0,HK,20180108,N
152,875020.TI,在线旅游,6.0,HK,20180108,N
153,875021.TI,移动互联网,32.0,HK,20180108,N
154,875022.TI,高铁,8.0,HK,20180108,N
155,875023.TI,页岩气,17.0,HK,20180108,N
156,875025.TI,彩票概念股,9.0,HK,20180108,N
157,875026.TI,双十一,10.0,HK,20180108,N
158,875027.TI,养老概念,7.0,HK,20180108,N
159,875029.TI,互联网信贷,6.0,HK,20180108,N
160,875030.TI,军工股,10.0,HK,20180108,N
161,875031.TI,虚拟现实,7.0,HK,20180108,N
162,875032.TI,租售同权,8.0,HK,20180108,N
163,875033.TI,国企改革,157.0,HK,20180108,N
164,875034.TI,石油股,10.0,HK,20180108,N
165,875035.TI,化妆美容股,6.0,HK,20180108,N
166,875037.TI,节能照明,3.0,HK,20180108,N
167,875038.TI,医药股,30.0,HK,20180108,N
168,875039.TI,雄安概念股,7.0,HK,20180108,N
169,875040.TI,人工智能,22.0,HK,20180108,N
170,875041.TI,一带一路,13.0,HK,20180108,N
171,875042.TI,环保,10.0,HK,20180108,N
172,875044.TI,特斯拉,13.0,HK,20180108,N
173,875045.TI,红筹股,7.0,HK,20180108,N
174,875046.TI,核电,7.0,HK,20180108,N
175,875047.TI,奢侈品股,13.0,HK,20180108,N
176,875049.TI,内银股,29.0,HK,20180108,N
177,875051.TI,零售股,9.0,HK,20180108,N
178,875052.TI,物联网,7.0,HK,20180108,N
179,875053.TI,光伏太阳能,16.0,HK,20180108,N
180,875054.TI,大数据,5.0,HK,20180108,N
181,875055.TI,无人驾驶,7.0,HK,20180108,N
182,875056.TI,铁矿石,24.0,HK,20180108,N
183,875057.TI,中医药,11.0,HK,20211229,N
184,875058.TI,智能穿戴,9.0,HK,20180108,N
185,875059.TI,互联网保险,5.0,HK,20180108,N
186,875060.TI,蓝筹地产股,5.0,HK,20180108,N
187,875061.TI,中资券商股,22.0,HK,20180108,N
188,875062.TI,重型机械股,8.0,HK,20180108,N
189,875063.TI,紫光系,8.0,HK,20180108,N
190,875064.TI,MSCI概念,64.0,HK,20180108,N
191,875065.TI,阿里巴巴概念,17.0,HK,20180108,N
192,875066.TI,苹果概念,14.0,HK,20180108,N
193,875067.TI,殡葬,5.0,HK,20180108,N
194,875068.TI,华润系,5.0,HK,20180108,N
195,875069.TI,台资企业,32.0,HK,20180108,N
196,875072.TI,长和系,11.0,HK,20180108,N
197,875073.TI,体育用品股,8.0,HK,20180108,N
198,875076.TI,互联网金融,9.0,HK,20180108,N
199,875077.TI,信息安全,5.0,HK,20180108,N
200,875079.TI,手机游戏,31.0,HK,20180108,N
201,875080.TI,电子竞技,6.0,HK,20180108,N
202,875081.TI,5G,24.0,HK,20180108,N
203,875082.TI,锂电池,9.0,HK,20180108,N
204,875083.TI,人民币升值,7.0,HK,20180108,N
205,875084.TI,燃料电池,6.0,HK,20180108,N
206,875086.TI,网络安全,6.0,HK,20180108,N
207,875087.TI,芯片替代,21.0,HK,20180108,N
208,875088.TI,教育服务,42.0,HK,20180108,N
209,875089.TI,纸业股,5.0,HK,20180108,N
210,875090.TI,内地房地产,22.0,HK,20180108,N
211,875091.TI,内险股,10.0,HK,20180108,N
212,875092.TI,体育,16.0,HK,20180108,N
213,875093.TI,安防,5.0,HK,20180108,N
214,875094.TI,LED,10.0,HK,20180108,N
215,875095.TI,粤港澳,21.0,HK,20180108,N
216,875097.TI,航空股,9.0,HK,20180108,N
217,875098.TI,稀土永磁,6.0,HK,20180108,N
218,875099.TI,工业4.0,7.0,HK,20180108,N
219,875100.TI,网络游戏,29.0,HK,20180108,N
220,875102.TI,博彩概念,28.0,HK,20180108,N
221,875104.TI,影视娱乐,32.0,HK,20180108,N
222,875105.TI,小额贷款,8.0,HK,20180108,N
223,875106.TI,物流,45.0,HK,20180108,N
224,875107.TI,猪肉,5.0,HK,20180108,N
225,875108.TI,汽车制造,30.0,HK,20180108,N
226,875109.TI,煤化工,17.0,HK,20180108,N
227,875110.TI,黄金,8.0,HK,20180108,N
228,875111.TI,婴童,21.0,HK,20180108,N
229,875112.TI,财产管理,83.0,HK,20180108,N
230,875113.TI,天然气,55.0,HK,20180108,N
231,875114.TI,风电,11.0,HK,20180108,N
232,875115.TI,太阳能,16.0,HK,20180108,N
233,875116.TI,现代服务业,132.0,HK,20180108,N
234,875117.TI,集成电路,14.0,HK,20180108,N
235,875118.TI,新材料,14.0,HK,20180108,N
236,875120.TI,农业现代化,33.0,HK,20180108,N
237,875121.TI,连锁酒店,30.0,HK,20180108,N
238,875122.TI,电子商务,22.0,HK,20180108,N
239,875123.TI,品牌服饰,60.0,HK,20180108,N
240,875124.TI,建筑节能,5.0,HK,20180108,N
241,875125.TI,涉矿,24.0,HK,20180108,N
242,875126.TI,保险,16.0,HK,20180108,N
243,875127.TI,小金属,25.0,HK,20180108,N
244,875128.TI,健康产业,50.0,HK,20180108,N
245,875129.TI,餐饮连锁,52.0,HK,20180108,N
246,875130.TI,融资租赁,12.0,HK,20180108,N
247,875131.TI,乳业,12.0,HK,20180108,N
248,875132.TI,物业投资,106.0,HK,20180108,N
249,875133.TI,医疗美容器械,13.0,HK,20180108,N
250,875134.TI,生物医药,56.0,HK,20180108,N
251,875135.TI,互联网+,30.0,HK,20180108,N
252,875136.TI,文化传媒,56.0,HK,20180108,N
253,875137.TI,软件外包,24.0,HK,20180108,N
254,875138.TI,节能环保,59.0,HK,20180108,N
255,875139.TI,电子信息,84.0,HK,20180108,N
256,875141.TI,区块链概念,13.0,HK,20180108,N
257,875142.TI,三胎,19.0,HK,20180108,N
258,875144.TI,CAR-T,7.0,HK,,N
259,875146.TI,智能家居,5.0,HK,,N
260,875149.TI,云计算,7.0,HK,,N
261,875150.TI,富士康概念,5.0,HK,,N
262,875151.TI,互联网医疗,7.0,HK,,N
263,875152.TI,工业废水处理,5.0,HK,,N
264,875153.TI,智慧城市,12.0,HK,,N
265,875154.TI,小米概念,7.0,HK,,N
266,875155.TI,创新药,12.0,HK,,N
267,875157.TI,通讯传输设备,5.0,HK,,N
268,875158.TI,抗癌概念,11.0,HK,,N
269,875159.TI,工业互联网,8.0,HK,,N
270,875161.TI,创投概念,8.0,HK,,N
271,875162.TI,两会概念,4.0,HK,,N
272,875163.TI,海南板块,12.0,HK,,N
273,875164.TI,自由贸易港,19.0,HK,,N
274,875165.TI,专科医院,6.0,HK,,N
275,875166.TI,独角兽,15.0,HK,,N
276,875167.TI,贸易战概念股,7.0,HK,,N
277,875169.TI,CDR概念,5.0,HK,,N
278,875170.TI,金融科技,15.0,HK,,N
279,875172.TI,知名公司,126.0,HK,20180907,N
280,875181.TI,物业管理,45.0,HK,20200619,N
281,875182.TI,租赁,6.0,HK,20200619,N
282,875183.TI,家用电器,18.0,HK,20200619,N
283,875184.TI,公用股,4.0,HK,20200619,N
284,875185.TI,百货业,6.0,HK,20200619,N
285,875186.TI,新经济概念,16.0,HK,20200622,N
286,875187.TI,Saas概念,19.0,HK,20200622,N
287,875188.TI,生物医药B类,45.0,HK,20200622,N
288,875189.TI,抗疫,15.0,HK,20200622,N
289,875190.TI,华为概念,9.0,HK,20200622,N
290,875191.TI,云办公,5.0,HK,20200622,N
291,875193.TI,同股不同权,16.0,HK,20200622,N
292,875194.TI,节假日概念,20.0,HK,20200622,N
293,875195.TI,啤酒概念,5.0,HK,20200703,N
294,875196.TI,恒大系,4.0,HK,20210915,N
295,875197.TI,烟草,6.0,HK,20210915,N
296,875198.TI,互联网出海,16.0,HK,20210927,N
297,875199.TI,新IT概念,12.0,HK,20210929,N
298,875200.TI,煤炭概念,25.0,HK,20211014,N
299,875201.TI,元宇宙,17.0,HK,20211020,N
300,875202.TI,碳中和,48.0,HK,20211022,N
301,875203.TI,家具,35.0,HK,20211022,N
302,875204.TI,铝,6.0,HK,20211027,N
303,875205.TI,K12教育,11.0,HK,20211027,N
304,875206.TI,短视频,11.0,HK,20211027,N
305,875207.TI,铜,11.0,HK,20211027,N
306,875208.TI,旅游及观光,19.0,HK,20211028,N
307,875209.TI,电信股,8.0,HK,20211028,N
308,875210.TI,非酒精饮料,14.0,HK,20211028,N
309,875211.TI,回港中概股,19.0,HK,20211207,N
310,875212.TI,绿色电力,13.0,HK,20211229,N
311,875213.TI,OLED,4.0,HK,20220105,N
312,875214.TI,医美概念,14.0,HK,20220105,N
313,875215.TI,电影概念,5.0,HK,20220105,N
314,883300.TI,沪深300样本股,300.0,A,20100413,N
315,883301.TI,上证50样本股,50.0,A,20150922,N
316,883302.TI,上证180成份股,180.0,A,20150922,N
317,883303.TI,上证380成份股,380.0,A,20150922,N
318,883304.TI,中证500成份股,500.0,A,20150916,N
319,885284.TI,稀缺资源,40.0,A,20070808,N
320,885311.TI,智能电网,135.0,A,20070808,N
321,885312.TI,物联网,238.0,A,20090925,N
322,885333.TI,移动支付,64.0,A,20100329,N
323,885338.TI,融资融券,2242.0,A,20100517,N
324,885343.TI,稀土永磁,51.0,A,20100729,N
325,885345.TI,新疆振兴,42.0,A,20100927,N
326,885355.TI,石墨烯,67.0,A,20110411,N
327,885362.TI,云计算,170.0,A,20110701,N
328,885372.TI,页岩气,35.0,A,20120903,N
329,885376.TI,苹果概念,106.0,A,20120903,N
330,885378.TI,智慧城市,183.0,A,20120913,N
331,885398.TI,煤化工,72.0,A,20130422,N
332,885402.TI,智能医疗,46.0,A,20130422,N
333,885403.TI,生物医药,159.0,A,20130422,N
334,885406.TI,食品安全,36.0,A,20130507,N
335,885410.TI,固废处理,97.0,A,20130508,N
336,885412.TI,污水处理,149.0,A,20130508,N
337,885413.TI,创投,270.0,A,20130508,N
338,885418.TI,文化传媒,182.0,A,20130508,N
339,885420.TI,电子商务,245.0,A,20130509,N
340,885423.TI,安防,79.0,A,20130509,N
341,885425.TI,特高压,72.0,A,20130509,N
342,885426.TI,海工装备,34.0,A,20130509,N
343,885427.TI,高端装备,181.0,A,20130509,N
344,885428.TI,特钢概念,21.0,A,20130509,N
345,885430.TI,天然气,109.0,A,20130509,N
346,885431.TI,新能源汽车,485.0,A,20130509,N
347,885433.TI,节能照明,76.0,A,20130509,N
348,885439.TI,土地流转,39.0,A,20130513,N
349,885452.TI,大数据,214.0,A,20130520,N
350,885454.TI,智能穿戴,72.0,A,20130606,N
351,885456.TI,互联网金融,127.0,A,20130627,N
352,885457.TI,手机游戏,63.0,A,20130701,N
353,885459.TI,网络安全,99.0,A,20130702,N
354,885461.TI,充电桩,131.0,A,20130722,N
355,885462.TI,乳业,30.0,A,20130725,N
356,885467.TI,特斯拉,190.0,A,20130807,N
357,885472.TI,上海自贸区,43.0,A,20130813,N
358,885478.TI,智能家居,103.0,A,20130902,N
359,885480.TI,在线教育,92.0,A,20130902,N
360,885487.TI,天津自贸区,12.0,A,20131010,N
361,885490.TI,民营医院,60.0,A,20131021,N
362,885493.TI,上海国资改革,70.0,A,20131025,N
363,885494.TI,一带一路,268.0,A,20131025,N
364,885497.TI,在线旅游,14.0,A,20131105,N
365,885500.TI,通用航空,32.0,A,20131121,N
366,885502.TI,冷链物流,82.0,A,20131205,N
367,885505.TI,生态农业,35.0,A,20131210,N
368,885508.TI,禽流感,31.0,A,20131224,N
369,885514.TI,京津冀一体化,55.0,A,20140404,N
370,885517.TI,机器人概念,187.0,A,20140410,N
371,885520.TI,沪股通,591.0,A,20140414,N
372,885521.TI,粤港澳大湾区,99.0,A,20140414,N
373,885522.TI,养老概念,78.0,A,20140415,N
374,885525.TI,白酒概念,39.0,A,20140415,N
375,885530.TI,黄金概念,55.0,A,20140421,N
376,885531.TI,光伏概念,271.0,A,20140421,N
377,885537.TI,3D打印,55.0,A,20140425,N
378,885539.TI,医疗器械概念,212.0,A,20140428,N
379,885540.TI,三胎概念,78.0,A,20140428,N
380,885543.TI,家用电器,59.0,A,20140505,N
381,885544.TI,新材料概念,262.0,A,20140506,N
382,885545.TI,汽车电子,143.0,A,20140507,N
383,885551.TI,氟化工概念,21.0,A,20140513,N
384,885552.TI,小金属概念,128.0,A,20140513,N
385,885555.TI,PM2.5,34.0,A,20140513,N
386,885556.TI,5G,278.0,A,20140513,N
387,885560.TI,金改,49.0,A,20140515,N
388,885562.TI,高铁,69.0,A,20140515,N
389,885563.TI,节能环保,217.0,A,20140515,N
390,885564.TI,无人机,98.0,A,20140516,N
391,885566.TI,大飞机,62.0,A,20140519,N
392,885568.TI,国产软件,166.0,A,20140521,N
393,885570.TI,期货概念,70.0,A,20140521,N
394,885571.TI,核电,125.0,A,20140521,N
395,885572.TI,水利,49.0,A,20140522,N
396,885573.TI,猪肉,31.0,A,20140522,N
397,885574.TI,卫星导航,74.0,A,20140523,N
398,885578.TI,基因测序,45.0,A,20140527,N
399,885580.TI,足球概念,23.0,A,20140606,N
400,885586.TI,职业教育,61.0,A,20140630,N
401,885587.TI,举牌,40.0,A,20140704,N
402,885591.TI,中韩自贸区,11.0,A,20140714,N
403,885595.TI,央企国资改革,419.0,A,20140717,N
404,885598.TI,新股与次新股,525.0,A,20140731,N
405,885603.TI,网络游戏,64.0,A,20140821,N
406,885611.TI,阿里巴巴概念,96.0,A,20140930,N
407,885615.TI,体育产业,64.0,A,20141024,N
408,885617.TI,福建自贸区,15.0,A,20141031,N
409,885619.TI,工业4.0,191.0,A,20141126,N
410,885620.TI,参股券商,123.0,A,20141202,N
411,885623.TI,参股保险,85.0,A,20141204,N
412,885629.TI,农村电商,37.0,A,20141224,N
413,885633.TI,染料,14.0,A,20150123,N
414,885640.TI,草甘膦,12.0,A,20150511,N
415,885641.TI,风电,154.0,A,20150511,N
416,885642.TI,跨境电商,82.0,A,20150511,N
417,885647.TI,互联网彩票,16.0,A,20150511,N
418,885650.TI,碳纤维,22.0,A,20150511,N
419,885652.TI,钛白粉概念,12.0,A,20150511,N
420,885657.TI,供应链金融,50.0,A,20150812,N
421,885661.TI,医药电商,34.0,A,20150812,N
422,885662.TI,车联网,85.0,A,20150812,N
423,885663.TI,证金持股,42.0,A,20150812,N
424,885675.TI,集成电路概念,157.0,A,20150812,N
425,885690.TI,PPP概念,168.0,A,20150828,N
426,885692.TI,地下管网,37.0,A,20150828,N
427,885694.TI,深股通,894.0,A,20150911,N
428,885697.TI,深圳国资改革,29.0,A,20150911,N
429,885699.TI,ST板块,180.0,A,20150915,N
430,885700.TI,军工,432.0,A,20150915,N
431,885701.TI,杭州亚运会,21.0,A,20150916,N
432,885703.TI,健康中国,94.0,A,20151028,N
433,885705.TI,乡村振兴,131.0,A,20151104,N
434,885706.TI,农机,28.0,A,20151104,N
435,885709.TI,虚拟现实,164.0,A,20151112,N
436,885710.TI,锂电池,248.0,A,20151113,N
437,885728.TI,人工智能,178.0,A,20151202,N
438,885729.TI,参股新三板,164.0,A,20151229,N
439,885730.TI,量子科技,37.0,A,20160229,N
440,885733.TI,航运概念,25.0,A,20160310,N
